candidate_family	suspected_marker_source	suspected_marker_target	suspected_direction	attached_token	normalized_attached_token_candidate	context_type	suggested_action	confidence	count	volume_count	sample_refs	sample_contexts	notes
standalone_marker_candidate	/	↑	upward	dbyibs	dbyibs	transliteration	source_image_review_needed	medium	1	1	wts_9_m:105:8	"dan glin //7// dbyibs su gnas pa ""der glorrei-"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	dbyins	dbyins	transliteration	source_image_review_needed	medium	1	1	wts_9_m:269:15	od zer gsum du byuri nas / dbyins su mya ṅan	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	de'i	de'i	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:30:53	2,14); käsa se na / dei bu ~ / de'i bu ra thī ka	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	dga'a	dga'a	transliteration	source_image_review_needed	medium	1	1	wts_9_m:269:71	bo'i sde / dga'a bo padma che ste bZi (metr.)	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	dge	dge	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:254:9	de dag gi sar du ... ~ / ña mtsho / dge rtse	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	dgon	dgon	transliteration	source_image_review_needed	medium	1	1	wts_9_m:349:30	kha'i khons su yu gur rta mgo dgon / — dgon	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	dgos	dgos	transliteration	source_image_review_needed	medium	1	1	wts_9_m:276:32	gzu lums can gyi spyod pa mams / dgos pa —	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	dpa'	dpa'	transliteration	source_image_review_needed	medium	1	1	wts_9_m:290:24	dud kyi / dpa' bo'i — kun gyi spro ba (metr.)	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	dpag	dpag	transliteration	source_image_review_needed	medium	1	1	wts_9_m:199:11	byan phyogs $// dpag tshad geig broya dan	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	dpal	dpal	transliteration	source_image_review_needed	medium	1	1	wts_9_m:257:37	lha sras gtsan ma / dpal (r. spa) gro — la	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	dpani	dpani	transliteration	source_image_review_needed	medium	1	1	wts_9_m:126:37	myi ma yin pa thams cad kyari / dpani du	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	gan	gan	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:194:14	"Lex. g.yo zol / gan gi ~$ rari nyid bslu ""be-"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	ganis	ganis	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:273:37	"52,13); lho brag phn la ha 7-/""/ ganis dan / — ha"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	gza'	gza'	transliteration	source_image_review_needed	medium	1	1	wts_9_m:67:55	lha mthothorisnan btsan no / (Gl. la ///)? gza'	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	gzan	gzan	transliteration	source_image_review_needed	medium	1	1	wts_9_m:87:50	"Lex. )77/ gzan mal gos yo byad ""Bettdecke,"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	gzi	gzi	transliteration	source_image_review_needed	medium	1	1	wts_9_m:87:13	nas / rdo rje bsnun pas / gzi chen gyis khye'u	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	gzod	gzod	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:142:20	(gZer 653,2); khyod la rdzun zer na / gzod	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	gzugsbriiandan	gzugsbriiandan	transliteration	source_image_review_needed	medium	1	1	wts_9_m:335:63	dan / migyor dan / gzugsbriiandan ...lta bur	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	karpo'i	karpo'i	transliteration	source_image_review_needed	medium	1	1	wts_9_m:162:53	"gcen rgyal po / karpo'i myin myi rlag par ""da"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	katya'i	katya'i	transliteration	source_image_review_needed	medium	1	1	wts_9_m:187:60	skra'i la ba can / katya'i bu nog can / gcer	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	kha'i	kha'i	transliteration	source_image_review_needed	medium	1	1	wts_9_m:343:60	phyi ishar la ... '0/ kha'i rnal 'byor chos g.yini /	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	lala'i	lala'i	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:357:68	10.572); 'phags pa klu sgrub gun / lala'i —	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	ldog	ldog	transliteration	source_image_review_needed	medium	1	1	wts_9_m:345:16	Lex. giid khug pa 977/¢/ ldog pa (brDa).	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	lha	lha	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:178:72	Zari Zun gi yul nas khyun po ~ daṅ / lha	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	lhag	lhag	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:101:57	30.2); dge slor ... byis pa — / lhag pa'i na	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	lhags	lhags	transliteration	source_image_review_needed	medium	1	1	wts_9_m:239:71	(r. mi) spun pha bu sogs / lhags pa ltar du 'debs	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	lham	lham	transliteration	source_image_review_needed	medium	1	1	wts_9_m:319:50	Lex. tha ga pa / lham mkhan ... rus gcig pa	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	lho'i	lho'i	transliteration	source_image_review_needed	medium	1	1	wts_9_m:228:13	"drei"" (brDa); khbyimgyi me dan / lho'i me dan"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	ma'i	ma'i	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:375:28	~ zes / brtsi ñin )7/ ma'i sme ba de / dbus su	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	mchil	mchil	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:133:28	7077 ??70)75 Ra pas btab pa yi / mchil pa 'di ni	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	mchog	mchog	transliteration	source_image_review_needed	medium	1	1	wts_9_m:305:28	'og (r. gtsod) gi dun ru — 'di / mchog dkar	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	mgo	mgo	transliteration	source_image_review_needed	medium	1	1	wts_9_m:28:68	"ni — g.yu miitsho gnas chen ñer /?2/""/ mgo /"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	mgos	mgos	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:109:26	rgyalpo la / ~ mgos (r.mgo ) byas pa'! (metr.)	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	mkha'	mkha'	transliteration	source_image_review_needed	medium	1	1	wts_9_m:327:34	gai tsha bas gduns gyur kyari / mkha' dkyil	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	mkhan	mkhan	transliteration	source_image_review_needed	medium	1	1	wts_9_m:177:64	"poimin) mis byin bu = (/?/?/ 0/// mkhan ""Sän-"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	mkhas	mkhas	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:362:69	"hört?"" (Bca 4.48c); gces pa blans / — mkhas"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	mkhris	mkhris	transliteration	source_image_review_needed	medium	1	1	wts_9_m:58:9	"mo' gein / mkhris bskyed (metr.) ""Kuhurin"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	mkhyen	mkhyen	transliteration	source_image_review_needed	medium	1	1	wts_9_m:341:61	par mdzad pa ste / mkhyen bZin du — pa /	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	nan	nan	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:259:10	"1: 272,2); !ho mon 07// nan 'khrug ""die in-"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	nas	nas	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:310:8	"sa bon ñid / ~ nas (metr.) ""man stellt sich"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	nas	nas	tibetan_script+transliteration	source_image_review_needed	medium	1	1	wts_9_m:101:25	"mi yi /0ཉ7)/// nas phud (metr.) ""er wurde aus"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	pa'i	pa'i	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:352:40	(Prav 155,9); bsdigs pa'i las dari / — pa'i las	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	ran	ran	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:187:76	503); Han thos daṅ / ran saris reyas dan / — pa	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	rdo'i	rdo'i	transliteration	source_image_review_needed	medium	1	1	wts_9_m:184:47	sel dan / spug dan / — dan / rdo'i sun po	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	rgyal	rgyal	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:96:23	"Leuten Gold mit"" (Bu-śz 86,2); ~""/ rgyal"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	rgyani	rgyani	transliteration	source_image_review_needed	medium	1	1	wts_9_m:127:10	po gsad pa'i sdig bsegs (r. bsags) su / rgyani	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	rgynd	rgynd	tibetan_script+transliteration	source_image_review_needed	medium	1	1	wts_9_m:105:69	mi brgyud auch mi roynd, ༡///7/ rgynd	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	rgyud	rgyud	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:350:5	166,17); grwa sa chen po /?7/ / rgyud stod —	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	rgyun	rgyun	transliteration	source_image_review_needed	medium	1	1	wts_9_m:279:67	de lta bu Se dag la skyo ma śes nas / rgyun	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	rgyus	rgyus	transliteration	source_image_review_needed	medium	1	1	wts_9_m:92:63	khab kyis ni ma pug na / rgyus kyis ni re myi	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	rje	rje	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:140:25	34,20); grub thob na ro bon chun dan / rje	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	rje	rje	transliteration	source_image_review_needed	medium	1	1	wts_9_m:138:27	— /2/ = royal rigs / rje rigs / bram ze'i rigs /	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	rjes	rjes	transliteration	source_image_review_needed	medium	1	1	wts_9_m:333:34	57/7/ rjes thugs bskyed smon lam rmad byun	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	sgrol	sgrol	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:86:63	de'i slob ma ~s / bdemchogdan / sgrol ma ñi	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	sgrub	sgrub	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:140:30	"bare Höhle"" (Ganisri 480,4); ~-""/ sgrub gnas"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	si'i	si'i	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:103:84	"~ /7/ si'i phyed kyis brgyan (metr.) ""er ist"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	skra'i	skra'i	transliteration	source_image_review_needed	medium	1	1	wts_9_m:123:38	pham źes bya ba ni ran gi min yin la / skra'i	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	sna	sna	transliteration	source_image_review_needed	medium	1	1	wts_9_m:371:75	smin ma{n} daṅ / sna (r. rna) rtsa daṅ rtse	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	snam	snam	transliteration	source_image_review_needed	medium	1	1	wts_9_m:181:25	la btags nas / snam bu la bor tshons byed zer	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	snams	snams	transliteration	source_image_review_needed	medium	1	1	wts_9_m:329:42	ste po dan / zul phu dan / snams kyi sdzin	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	snan	snan	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:399:52	6566); rgyal pos — pa / snan chad rdza rra	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	snan	snan	transliteration	source_image_review_needed	medium	1	1	wts_9_m:90:31	"kyi bar na dud rdul mi ??/7// snan ""kein Rauch"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	sprin	sprin	transliteration	source_image_review_needed	medium	1	1	wts_9_m:68:36	dmar moi mehn stens su / — sprin chen gi	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	sprul	sprul	transliteration	source_image_review_needed	medium	1	1	wts_9_m:372:25	royal po'i — kyi mdzod spu nas / sprul pa'i	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	sprulnas	sprulnas	transliteration	source_image_review_needed	medium	1	1	wts_9_m:87:14	"cig /// sprulnas ""Mal-gro gZi-chen war durch"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	spy	spy	tibetan_script+transliteration	source_image_review_needed	medium	1	1	wts_9_m:216:13	ig rten thanis cad kyis / spy! la — bin bku བ	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tsha	tsha	transliteration	source_image_review_needed	medium	1	1	wts_9_m:322:63	ba la gsum ste / tsha ba' dmyal ba brgyad gnas	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshan	tshan	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:208:10	raṅ gi ni / tshan maṅ dbus su ~ gsum / btan	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshan	tshan	transliteration	source_image_review_needed	medium	1	1	wts_9_m:45:70	Lex. Zan po (Dagy); ma 7// tshan mishuns =	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshanis	tshanis	transliteration	source_image_review_needed	medium	1	1	wts_9_m:37:30	te / — de dag kyani gari Ze na / tshanis pa mo	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshans	tshans	transliteration	source_image_review_needed	medium	1	1	wts_9_m:246:58	klur chen po skal ldan śiṅ rta dan / tshans	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshar	tshar	transliteration	source_image_review_needed	medium	1	1	wts_9_m:125:39	mi yi dbaṅ po ... sers / tshar gcad nus pa ma	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tsharis	tsharis	transliteration	source_image_review_needed	medium	1	1	wts_9_m:245:72	kyani gan Ze na / tsharis pa — dan / drag —	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshe	tshe	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:351:66	"hat"" (KTh 1: 429,1); — skyid / tshe stod sdug"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshe'i	tshe'i	transliteration	source_image_review_needed	medium	1	1	wts_9_m:362:37	mchog tu mkhas pa / tshe'i rig byed yan lag	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshegs	tshegs	transliteration	source_image_review_needed	medium	1	1	wts_9_m:354:62	can ma / 'phyon ma / tshegs can ma mamsni	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshig	tshig	transliteration	source_image_review_needed	medium	1	1	wts_9_m:401:13	rab btsun mo gsum bsogs nas / tshig bsad 'di	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshogs	tshogs	cross_reference+transliteration	source_image_review_needed	medium	1	1	wts_9_m:365:33	"sprul ba' sdod ~~ '/ tshogs (metr.) ""die Grup-"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshon	tshon	transliteration	source_image_review_needed	medium	1	1	wts_9_m:48:58	yul='i phyogs geig na / tshon dpon gyibulha	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshubs	tshubs	transliteration	source_image_review_needed	medium	1	1	wts_9_m:218:32	?//?ˆ rdo thog 2// — tshubs se 'pharis byun bas	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	tshwa	tshwa	transliteration	source_image_review_needed	medium	1	1	wts_9_m:100:20	"g.yer ma / tshwa / zwa tshod sogs ""Substan-"	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
standalone_marker_candidate	/	↑	upward	yan	yan	tibetan_script+transliteration	source_image_review_needed	medium	1	1	wts_9_m:172:35	༼ bsdus — rgyas — par / yan lag brgyad pa'i	Standalone marker-like glyph near Wylie-looking text; exact correction requires source-image review.
